,ligand_name,ligand_smiles,electrophile_name,electrophile_id,electrophile_smiles,nucleophile_name,nucleophile_id,nucleophile_smiles,product_smiles,yield,A-caPhos,BrettPhos,CX-FBu,CX-PICy,Cy-DavePhos,Cy-vBRIDP,Kwong,MeO-KITPHOS,P(o-Anis)3,Et-PhenCar-Phos,JackiePhos,"P(3,5-CF3-Ph)3",P(fur)3,Ph-PhenCar-Phos,PPh2Me,PPhtBu2,tBPh-CPhos,PPhMe2,Cy-BippyPhos,PCy3 HBF4,CgMe-PPh,PPh3,X-Phos,PnBu3 HBF4,e1,e2,e3,e5,e9,e4,e7,e10,nD,nB,nC,nA,nE,nF,nI,nG
569,PPhMe2,CP(C)c1ccccc1,5-Bromo-N-tert-butylpyridine-3-sulfonamide,e5,CC(C)(C)NS(=O)(=O)c1cncc(Br)c1,"1-Benzyl-2,4-dimethyl-1H-imidazole",nE,Cc1cn(Cc2ccccc2)c(C)n1,Cc1nc(C)n(Cc2ccccc2)c1-c1cncc(S(=O)(=O)NC(C)(C)C)c1,25.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1014,Kwong,c1ccc(-c2cc3ccccc3n2P(C2CCCCC2)C2CCCCC2)cc1,5-Bromo-N-tert-butylpyridine-3-sulfonamide,e5,CC(C)(C)NS(=O)(=O)c1cncc(Br)c1,4-(1H-Imidazol-1-yl)benzonitrile,nG,N#Cc1ccc(-n2ccnc2)cc1,CC(C)(C)NS(=O)(=O)c1cncc(-c2cncn2-c2ccc(C#N)cc2)c1,24.66,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1408,tBPh-CPhos,CN(C)c1cccc(N(C)C)c1-c1ccccc1P(c1ccccc1)C(C)(C)C,1-Benzyl-5-bromo-1H-indole,e9,Brc1ccc2c(ccn2Cc2ccccc2)c1,1-Methyl-1H-imidazole-4-carbonitrile,nC,Cn1cnc(C#N)c1,Cn1cnc(C#N)c1-c1ccc2c(ccn2Cc2ccccc2)c1,37.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
397,Ph-PhenCar-Phos,c1ccc(P(c2ccccc2)c2ccccc2-n2c3ccccc3c3ccccc32)cc1,1-Benzyl-5-bromo-1H-indole,e9,Brc1ccc2c(ccn2Cc2ccccc2)c1,"1-Benzyl-2,4-dimethyl-1H-imidazole",nE,Cc1cn(Cc2ccccc2)c(C)n1,Cc1nc(C)n(Cc2ccccc2)c1-c1ccc2c(ccn2Cc2ccccc2)c1,10.53,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1023,PPhtBu2,CC(C)(C)P(c1ccccc1)C(C)(C)C,5-Bromo-N-tert-butylpyridine-3-sulfonamide,e5,CC(C)(C)NS(=O)(=O)c1cncc(Br)c1,4-(1H-Imidazol-1-yl)benzonitrile,nG,N#Cc1ccc(-n2ccnc2)cc1,CC(C)(C)NS(=O)(=O)c1cncc(-c2cncn2-c2ccc(C#N)cc2)c1,32.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1130,CX-FBu,CCCCC1(c2c(c3c1cccc3)cccc2)P(C4CCCCC4)C5CCCCC5,1-Bromo-2-fluorobenzene,e7,Fc1ccccc1Br,1-(Difluoromethyl)-2-phenyl-1H-imidazole,nF,FC(F)n1ccnc1-c1ccccc1,Fc1ccccc1-c1cnc(-c2ccccc2)n1C(F)F,2.02,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1131,CX-PICy,Cc1cc(C)c(-n2ccnc2P(C2CCCCC2)C2CCCCC2)c(C)c1,1-Bromo-2-fluorobenzene,e7,Fc1ccccc1Br,1-(Difluoromethyl)-2-phenyl-1H-imidazole,nF,FC(F)n1ccnc1-c1ccccc1,Fc1ccccc1-c1cnc(-c2ccccc2)n1C(F)F,18.55,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1170,Cy-BippyPhos,c1ccc(-c2nn(-c3ccccc3)c(-c3ccccc3)c2-n2nccc2P(C2CCCCC2)C2CCCCC2)cc1,Ethyl 4-bromo-1-ethylpyrrole-2-carboxylate,e1,CCOC(=O)c1cc(Br)cn1CC,1-Methylimidazole,nA,Cn1ccnc1,CCOC(=O)c1cc(-c2cncn2C)cn1CC,61.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
338,CX-FBu,CCCCC1(c2c(c3c1cccc3)cccc2)P(C4CCCCC4)C5CCCCC5,Ethyl 4-bromo-1-ethylpyrrole-2-carboxylate,e1,CCOC(=O)c1cc(Br)cn1CC,"1-Benzyl-2,4-dimethyl-1H-imidazole",nE,Cc1cn(Cc2ccccc2)c(C)n1,CCOC(=O)c1cc(-c2c(C)nc(C)n2Cc2ccccc2)cn1CC,0.34,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
803,"P(3,5-CF3-Ph)3",FC(F)(F)c1cc(P(c2cc(C(F)(F)F)cc(C(F)(F)F)c2)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)cc(C(F)(F)F)c1,1-Bromo-2-fluorobenzene,e7,Fc1ccccc1Br,1-(4-Nitrophenyl)-2-phenylimidazole,nI,O=[N+]([O-])c1ccc(-n2ccnc2-c2ccccc2)cc1,O=[N+]([O-])c1ccc(-n2c(-c3ccccc3F)cnc2-c2ccccc2)cc1,47.42,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
464,P(o-Anis)3,COc1ccccc1P(c1ccccc1OC)c1ccccc1OC,1-Bromo-2-fluorobenzene,e7,Fc1ccccc1Br,2-Isopropyl-1-methyl-1H-imidazole,nD,CC(C)c1nccn1C,CC(C)c1ncc(-c2ccccc2F)n1C,21.74,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
1285,Ph-PhenCar-Phos,c1ccc(P(c2ccccc2)c2ccccc2-n2c3ccccc3c3ccccc32)cc1,1-Benzyl-5-bromo-1H-indole,e9,Brc1ccc2c(ccn2Cc2ccccc2)c1,1-(Difluoromethyl)-2-phenyl-1H-imidazole,nF,FC(F)n1ccnc1-c1ccccc1,FC(F)n1c(-c2ccc3c(ccn3Cc3ccccc3)c2)cnc1-c1ccccc1,65.09,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1381,Ph-PhenCar-Phos,c1ccc(P(c2ccccc2)c2ccccc2-n2c3ccccc3c3ccccc32)cc1,5-Bromo-N-tert-butylpyridine-3-sulfonamide,e5,CC(C)(C)NS(=O)(=O)c1cncc(Br)c1,1-Methyl-1H-imidazole-4-carbonitrile,nC,Cn1cnc(C#N)c1,Cn1cnc(C#N)c1-c1cncc(S(=O)(=O)NC(C)(C)C)c1,71.59,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1120,tBPh-CPhos,CN(C)c1cccc(N(C)C)c1-c1ccccc1P(c1ccccc1)C(C)(C)C,5-Bromo-N-tert-butylpyridine-3-sulfonamide,e5,CC(C)(C)NS(=O)(=O)c1cncc(Br)c1,1-(Difluoromethyl)-2-phenyl-1H-imidazole,nF,FC(F)n1ccnc1-c1ccccc1,CC(C)(C)NS(=O)(=O)c1cncc(-c2cnc(-c3ccccc3)n2C(F)F)c1,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
670,X-Phos,CC(C)c1cc(C(C)C)c(-c2ccccc2P(C2CCCCC2)C2CCCCC2)c(C(C)C)c1,2-Bromobiphenyl,e4,Brc1ccccc1-c1ccccc1,1-Isopropylimidazole,nB,CC(C)n1ccnc1,CC(C)n1cncc1-c1ccccc1-c1ccccc1,0.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
284,CgMe-PPh,CC12CC3(C)OC(C)(CC(C)(O1)P3c1ccccc1)O2,5-Bromo-N-tert-butylpyridine-3-sulfonamide,e5,CC(C)(C)NS(=O)(=O)c1cncc(Br)c1,1-Methylimidazole,nA,Cn1ccnc1,Cn1cncc1-c1cncc(S(=O)(=O)NC(C)(C)C)c1,19.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
287,PnBu3 HBF4,CCCCP(CCCC)CCCC,5-Bromo-N-tert-butylpyridine-3-sulfonamide,e5,CC(C)(C)NS(=O)(=O)c1cncc(Br)c1,1-Methylimidazole,nA,Cn1ccnc1,Cn1cncc1-c1cncc(S(=O)(=O)NC(C)(C)C)c1,8.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
374,PPh2Me,CP(c1ccccc1)c1ccccc1,5-Bromobenzofuran,e3,Brc1ccc2occc2c1,"1-Benzyl-2,4-dimethyl-1H-imidazole",nE,Cc1cn(Cc2ccccc2)c(C)n1,Cc1nc(C)n(Cc2ccccc2)c1-c1ccc2occc2c1,9.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
909,PPh3,c1ccc(P(c2ccccc2)c2ccccc2)cc1,2-Bromobiphenyl,e4,Brc1ccccc1-c1ccccc1,4-(1H-Imidazol-1-yl)benzonitrile,nG,N#Cc1ccc(-n2ccnc2)cc1,N#Cc1ccc(-n2cncc2-c2ccccc2-c2ccccc2)cc1,1.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
706,JackiePhos,COc1ccc(OC)c(P(c2cc(C(F)(F)F)cc(C(F)(F)F)c2)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C,3-Bromo-5-(trifluoromethyl)pyridine,e10,FC(F)(F)c1cncc(Br)c1,1-Isopropylimidazole,nB,CC(C)n1ccnc1,CC(C)n1cncc1-c1cncc(C(F)(F)F)c1,39.34,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
1460,CgMe-PPh,CC12CC3(C)OC(C)(CC(C)(O1)P3c1ccccc1)O2,2-Acetyl-5-bromothiophene,e2,CC(=O)c1ccc(Br)s1,1-(4-Nitrophenyl)-2-phenylimidazole,nI,O=[N+]([O-])c1ccc(-n2ccnc2-c2ccccc2)cc1,CC(=O)c1ccc(-c2cnc(-c3ccccc3)n2-c2ccc([N+](=O)[O-])cc2)s1,76.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1483,PCy3 HBF4,C1(P(C2CCCCC2)C3CCCCC3)CCCCC1,5-Bromobenzofuran,e3,Brc1ccc2occc2c1,1-(4-Nitrophenyl)-2-phenylimidazole,nI,O=[N+]([O-])c1ccc(-n2ccnc2-c2ccccc2)cc1,O=[N+]([O-])c1ccc(-n2c(-c3ccc4occc4c3)cnc2-c2ccccc2)cc1,34.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
355,PCy3 HBF4,C1(P(C2CCCCC2)C3CCCCC3)CCCCC1,Ethyl 4-bromo-1-ethylpyrrole-2-carboxylate,e1,CCOC(=O)c1cc(Br)cn1CC,"1-Benzyl-2,4-dimethyl-1H-imidazole",nE,Cc1cn(Cc2ccccc2)c(C)n1,CCOC(=O)c1cc(-c2c(C)nc(C)n2Cc2ccccc2)cn1CC,3.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
753,Et-PhenCar-Phos,CCP(CC)c1ccccc1-n1c2ccccc2c2ccccc21,5-Bromobenzofuran,e3,Brc1ccc2occc2c1,1-Methylimidazole,nA,Cn1ccnc1,Cn1cncc1-c1ccc2occc2c1,59.9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
132,P(fur)3,c1coc(P(c2ccco2)c2ccco2)c1,1-Benzyl-5-bromo-1H-indole,e9,Brc1ccc2c(ccn2Cc2ccccc2)c1,1-Isopropylimidazole,nB,CC(C)n1ccnc1,CC(C)n1cncc1-c1ccc2c(ccn2Cc2ccccc2)c1,11.13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
581,Cy-vBRIDP,CC(=C(c1ccccc1)c1ccccc1)P(C1CCCCC1)C1CCCCC1,1-Bromo-2-fluorobenzene,e7,Fc1ccccc1Br,"1-Benzyl-2,4-dimethyl-1H-imidazole",nE,Cc1cn(Cc2ccccc2)c(C)n1,Cc1nc(C)n(Cc2ccccc2)c1-c1ccccc1F,1.65,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1053,PPh3,c1ccc(P(c2ccccc2)c2ccccc2)cc1,3-Bromo-5-(trifluoromethyl)pyridine,e10,FC(F)(F)c1cncc(Br)c1,4-(1H-Imidazol-1-yl)benzonitrile,nG,N#Cc1ccc(-n2ccnc2)cc1,N#Cc1ccc(-n2cncc2-c2cncc(C(F)(F)F)c2)cc1,16.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
179,"P(3,5-CF3-Ph)3",FC(F)(F)c1cc(P(c2cc(C(F)(F)F)cc(C(F)(F)F)c2)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)cc(C(F)(F)F)c1,2-Bromobiphenyl,e4,Brc1ccccc1-c1ccccc1,1-Methyl-1H-imidazole-4-carbonitrile,nC,Cn1cnc(C#N)c1,Cn1cnc(C#N)c1-c1ccccc1-c1ccccc1,25.28,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
304,tBPh-CPhos,CN(C)c1cccc(N(C)C)c1-c1ccccc1P(c1ccccc1)C(C)(C)C,1-Benzyl-5-bromo-1H-indole,e9,Brc1ccc2c(ccn2Cc2ccccc2)c1,1-Methylimidazole,nA,Cn1ccnc1,Cn1cncc1-c1ccc2c(ccn2Cc2ccccc2)c1,49.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1069,Ph-PhenCar-Phos,c1ccc(P(c2ccccc2)c2ccccc2-n2c3ccccc3c3ccccc32)cc1,2-Acetyl-5-bromothiophene,e2,CC(=O)c1ccc(Br)s1,1-(Difluoromethyl)-2-phenyl-1H-imidazole,nF,FC(F)n1ccnc1-c1ccccc1,CC(=O)c1ccc(-c2cnc(-c3ccccc3)n2C(F)F)s1,5.7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
617,PPhMe2,CP(C)c1ccccc1,3-Bromo-5-(trifluoromethyl)pyridine,e10,FC(F)(F)c1cncc(Br)c1,"1-Benzyl-2,4-dimethyl-1H-imidazole",nE,Cc1cn(Cc2ccccc2)c(C)n1,Cc1nc(C)n(Cc2ccccc2)c1-c1cncc(C(F)(F)F)c1,11.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
202,JackiePhos,COc1ccc(OC)c(P(c2cc(C(F)(F)F)cc(C(F)(F)F)c2)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C,1-Bromo-2-fluorobenzene,e7,Fc1ccccc1Br,1-Methyl-1H-imidazole-4-carbonitrile,nC,Cn1cnc(C#N)c1,Cn1cnc(C#N)c1-c1ccccc1F,71.87,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
291,CX-PICy,Cc1cc(C)c(-n2ccnc2P(C2CCCCC2)C2CCCCC2)c(C)c1,1-Benzyl-5-bromo-1H-indole,e9,Brc1ccc2c(ccn2Cc2ccccc2)c1,1-Methylimidazole,nA,Cn1ccnc1,Cn1cncc1-c1ccc2c(ccn2Cc2ccccc2)c1,26.47,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1005,PPh3,c1ccc(P(c2ccccc2)c2ccccc2)cc1,2-Acetyl-5-bromothiophene,e2,CC(=O)c1ccc(Br)s1,4-(1H-Imidazol-1-yl)benzonitrile,nG,N#Cc1ccc(-n2ccnc2)cc1,CC(=O)c1ccc(-c2cncn2-c2ccc(C#N)cc2)s1,13.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
201,Et-PhenCar-Phos,CCP(CC)c1ccccc1-n1c2ccccc2c2ccccc21,1-Bromo-2-fluorobenzene,e7,Fc1ccccc1Br,1-Methyl-1H-imidazole-4-carbonitrile,nC,Cn1cnc(C#N)c1,Cn1cnc(C#N)c1-c1ccccc1F,77.38,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1382,PPh2Me,CP(c1ccccc1)c1ccccc1,5-Bromo-N-tert-butylpyridine-3-sulfonamide,e5,CC(C)(C)NS(=O)(=O)c1cncc(Br)c1,1-Methyl-1H-imidazole-4-carbonitrile,nC,Cn1cnc(C#N)c1,Cn1cnc(C#N)c1-c1cncc(S(=O)(=O)NC(C)(C)C)c1,70.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
742,X-Phos,CC(C)c1cc(C(C)C)c(-c2ccccc2P(C2CCCCC2)C2CCCCC2)c(C(C)C)c1,2-Acetyl-5-bromothiophene,e2,CC(=O)c1ccc(Br)s1,1-Methylimidazole,nA,Cn1ccnc1,CC(=O)c1ccc(-c2cncn2C)s1,72.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1272,A-caPhos,CN(C)c1ccc(P(C2CCCCC2)C2CCCCC2)cc1,1-Benzyl-5-bromo-1H-indole,e9,Brc1ccc2c(ccn2Cc2ccccc2)c1,1-(Difluoromethyl)-2-phenyl-1H-imidazole,nF,FC(F)n1ccnc1-c1ccccc1,FC(F)n1c(-c2ccc3c(ccn3Cc3ccccc3)c2)cnc1-c1ccccc1,31.23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1431,PPhtBu2,CC(C)(C)P(c1ccccc1)C(C)(C)C,Ethyl 4-bromo-1-ethylpyrrole-2-carboxylate,e1,CCOC(=O)c1cc(Br)cn1CC,1-(4-Nitrophenyl)-2-phenylimidazole,nI,O=[N+]([O-])c1ccc(-n2ccnc2-c2ccccc2)cc1,CCOC(=O)c1cc(-c2cnc(-c3ccccc3)n2-c2ccc([N+](=O)[O-])cc2)cn1CC,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1103,PnBu3 HBF4,CCCCP(CCCC)CCCC,2-Bromobiphenyl,e4,Brc1ccccc1-c1ccccc1,1-(Difluoromethyl)-2-phenyl-1H-imidazole,nF,FC(F)n1ccnc1-c1ccccc1,FC(F)n1c(-c2ccccc2-c2ccccc2)cnc1-c1ccccc1,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
884,CgMe-PPh,CC12CC3(C)OC(C)(CC(C)(O1)P3c1ccccc1)O2,5-Bromobenzofuran,e3,Brc1ccc2occc2c1,4-(1H-Imidazol-1-yl)benzonitrile,nG,N#Cc1ccc(-n2ccnc2)cc1,N#Cc1ccc(-n2cncc2-c2ccc3occc3c2)cc1,67.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
65,PPhMe2,CP(C)c1ccccc1,5-Bromobenzofuran,e3,Brc1ccc2occc2c1,2-Isopropyl-1-methyl-1H-imidazole,nD,CC(C)c1nccn1C,CC(C)c1ncc(-c2ccc3occc3c2)n1C,19.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
734,PPh2Me,CP(c1ccccc1)c1ccccc1,2-Acetyl-5-bromothiophene,e2,CC(=O)c1ccc(Br)s1,1-Methylimidazole,nA,Cn1ccnc1,CC(=O)c1ccc(-c2cncn2C)s1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
588,P(fur)3,c1coc(P(c2ccco2)c2ccco2)c1,1-Bromo-2-fluorobenzene,e7,Fc1ccccc1Br,"1-Benzyl-2,4-dimethyl-1H-imidazole",nE,Cc1cn(Cc2ccccc2)c(C)n1,Cc1nc(C)n(Cc2ccccc2)c1-c1ccccc1F,1.73,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
731,"P(3,5-CF3-Ph)3",FC(F)(F)c1cc(P(c2cc(C(F)(F)F)cc(C(F)(F)F)c2)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)cc(C(F)(F)F)c1,2-Acetyl-5-bromothiophene,e2,CC(=O)c1ccc(Br)s1,1-Methylimidazole,nA,Cn1ccnc1,CC(=O)c1ccc(-c2cncn2C)s1,75.21,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1179,CX-PICy,Cc1cc(C)c(-n2ccnc2P(C2CCCCC2)C2CCCCC2)c(C)c1,Ethyl 4-bromo-1-ethylpyrrole-2-carboxylate,e1,CCOC(=O)c1cc(Br)cn1CC,1-Isopropylimidazole,nB,CC(C)n1ccnc1,CCOC(=O)c1cc(-c2cncn2C(C)C)cn1CC,7.83,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1361,PPhMe2,CP(C)c1ccccc1,5-Bromobenzofuran,e3,Brc1ccc2occc2c1,1-Methyl-1H-imidazole-4-carbonitrile,nC,Cn1cnc(C#N)c1,Cn1cnc(C#N)c1-c1ccc2occc2c1,48.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1323,CX-PICy,Cc1cc(C)c(-n2ccnc2P(C2CCCCC2)C2CCCCC2)c(C)c1,2-Acetyl-5-bromothiophene,e2,CC(=O)c1ccc(Br)s1,1-Methyl-1H-imidazole-4-carbonitrile,nC,Cn1cnc(C#N)c1,CC(=O)c1ccc(-c2c(C#N)ncn2C)s1,40.27,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1397,Cy-vBRIDP,CC(=C(c1ccccc1)c1ccccc1)P(C1CCCCC1)C1CCCCC1,1-Benzyl-5-bromo-1H-indole,e9,Brc1ccc2c(ccn2Cc2ccccc2)c1,1-Methyl-1H-imidazole-4-carbonitrile,nC,Cn1cnc(C#N)c1,Cn1cnc(C#N)c1-c1ccc2c(ccn2Cc2ccccc2)c1,35.96,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
303,PPhtBu2,CC(C)(C)P(c1ccccc1)C(C)(C)C,1-Benzyl-5-bromo-1H-indole,e9,Brc1ccc2c(ccn2Cc2ccccc2)c1,1-Methylimidazole,nA,Cn1ccnc1,Cn1cncc1-c1ccc2c(ccn2Cc2ccccc2)c1,18.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
217,BrettPhos,COc1ccc(OC)c(P(C2CCCCC2)C2CCCCC2)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C,3-Bromo-5-(trifluoromethyl)pyridine,e10,FC(F)(F)c1cncc(Br)c1,1-Methyl-1H-imidazole-4-carbonitrile,nC,Cn1cnc(C#N)c1,Cn1cnc(C#N)c1-c1cncc(C(F)(F)F)c1,15.26,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
