,base_smiles,ligand_smiles,substrate_smiles,additive_smiles,product_smiles,yield,additive_id,substrate_id,base_name,ligand_name
233,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C,CCc1ccc(I)cc1,o1nccc1c2ccccc2,CCc1ccc(Nc2ccc(C)cc2)cc1,26.6748995,a2,s9,P2Et,tBuXPhos
3053,CN1CCCN2CCCN=C12,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,CCc1ccc(I)cc1,COC(=O)c1cc(on1)c2sccc2,CCc1ccc(Nc2ccc(C)cc2)cc1,31.26628393,a20,s9,MTBD,XPhos
1283,CN(C)/C(N(C)C)=N\C(C)(C)C,CC(C1=C(C2=C(OC)C=CC(OC)=C2P(C34CC5CC(C4)CC(C5)C3)C67CC8CC(C7)CC(C8)C6)C(C(C)C)=CC(C(C)C)=C1)C,CCc1ccc(I)cc1,Cc1oncc1,CCc1ccc(Nc2ccc(C)cc2)cc1,60.33199916,a5,s9,BTMG,AdBrettPhos
458,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC,CCc1ccc(I)cc1,CCOC(=O)c1onc(C)c1,CCc1ccc(Nc2ccc(C)cc2)cc1,66.88608561,a3,s9,P2Et,tBuBrettPhos
3518,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,CC(C1=C(C2=C(OC)C=CC(OC)=C2P(C34CC5CC(C4)CC(C5)C3)C67CC8CC(C7)CC(C8)C6)C(C(C)C)=CC(C(C)C)=C1)C,CCc1ccc(I)cc1,Cc1onc(c1)n2cccc2,CCc1ccc(Nc2ccc(C)cc2)cc1,68.20094264,a19,s9,P2Et,AdBrettPhos
3488,CN(C)/C(N(C)C)=N\C(C)(C)C,CC(C1=C(C2=C(OC)C=CC(OC)=C2P(C34CC5CC(C4)CC(C5)C3)C67CC8CC(C7)CC(C8)C6)C(C(C)C)=CC(C(C)C)=C1)C,CCc1ccc(I)cc1,C(N(Cc1ccccc1)c2oncc2)c3ccccc3,CCc1ccc(Nc2ccc(C)cc2)cc1,59.31991617,a18,s9,BTMG,AdBrettPhos
488,CN1CCCN2CCCN=C12,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC,CCc1ccc(I)cc1,CCOC(=O)c1onc(C)c1,CCc1ccc(Nc2ccc(C)cc2)cc1,82.71053034,a3,s9,MTBD,tBuBrettPhos
53,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,CCc1ccc(I)cc1,o1nccc1c2ccccc2,CCc1ccc(Nc2ccc(C)cc2)cc1,15.41389344,a2,s9,P2Et,XPhos
1973,CN1CCCN2CCCN=C12,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC,CCc1ccc(I)cc1,o1ncc2ccccc12,CCc1ccc(Nc2ccc(C)cc2)cc1,69.13479769,a12,s9,MTBD,tBuBrettPhos
773,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,CCc1ccc(I)cc1,o1cc2ccccc2n1,CCc1ccc(Nc2ccc(C)cc2)cc1,6.083579291,a6,s9,P2Et,XPhos
518,CN(C)/C(N(C)C)=N\C(C)(C)C,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC,CCc1ccc(I)cc1,CCOC(=O)c1cc(C)on1,CCc1ccc(Nc2ccc(C)cc2)cc1,74.75498754,a4,s9,BTMG,tBuBrettPhos
2348,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C,CCc1ccc(I)cc1,CCOC(=O)c1onc(OC)c1,CCc1ccc(Nc2ccc(C)cc2)cc1,64.44051661,a13,s9,P2Et,tBuXPhos
143,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,CCc1ccc(I)cc1,CCOC(=O)c1cc(C)on1,CCc1ccc(Nc2ccc(C)cc2)cc1,57.37548977,a4,s9,P2Et,XPhos
263,CN1CCCN2CCCN=C12,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C,CCc1ccc(I)cc1,o1nccc1c2ccccc2,CCc1ccc(Nc2ccc(C)cc2)cc1,77.57371189,a2,s9,MTBD,tBuXPhos
2843,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,CC(C1=C(C2=C(OC)C=CC(OC)=C2P(C34CC5CC(C4)CC(C5)C3)C67CC8CC(C7)CC(C8)C6)C(C(C)C)=CC(C(C)C)=C1)C,CCc1ccc(I)cc1,COC(=O)c1cc(on1)c2occc2,CCc1ccc(Nc2ccc(C)cc2)cc1,64.24887053,a16,s9,P2Et,AdBrettPhos
428,CN(C)/C(N(C)C)=N\C(C)(C)C,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC,CCc1ccc(I)cc1,o1nccc1c2ccccc2,CCc1ccc(Nc2ccc(C)cc2)cc1,72.31351298,a2,s9,BTMG,tBuBrettPhos
2003,CN(C)/C(N(C)C)=N\C(C)(C)C,CC(C1=C(C2=C(OC)C=CC(OC)=C2P(C34CC5CC(C4)CC(C5)C3)C67CC8CC(C7)CC(C8)C6)C(C(C)C)=CC(C(C)C)=C1)C,CCc1ccc(I)cc1,CCOC(=O)c1ccon1,CCc1ccc(Nc2ccc(C)cc2)cc1,58.15311301,a9,s9,BTMG,AdBrettPhos
98,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,CCc1ccc(I)cc1,CCOC(=O)c1onc(C)c1,CCc1ccc(Nc2ccc(C)cc2)cc1,70.96873006,a3,s9,P2Et,XPhos
1133,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC,CCc1ccc(I)cc1,o1cc2ccccc2n1,CCc1ccc(Nc2ccc(C)cc2)cc1,11.23128528,a6,s9,P2Et,tBuBrettPhos
218,CN1CCCN2CCCN=C12,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C,CCc1ccc(I)cc1,none,CCc1ccc(Nc2ccc(C)cc2)cc1,78.83510746,a1,s9,MTBD,tBuXPhos
668,CN1CCCN2CCCN=C12,CC(C1=C(C2=C(OC)C=CC(OC)=C2P(C34CC5CC(C4)CC(C5)C3)C67CC8CC(C7)CC(C8)C6)C(C(C)C)=CC(C(C)C)=C1)C,CCc1ccc(I)cc1,CCOC(=O)c1onc(C)c1,CCc1ccc(Nc2ccc(C)cc2)cc1,85.89473594,a3,s9,MTBD,AdBrettPhos
983,CN1CCCN2CCCN=C12,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C,CCc1ccc(I)cc1,o1cc2ccccc2n1,CCc1ccc(Nc2ccc(C)cc2)cc1,66.86881109,a6,s9,MTBD,tBuXPhos
908,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C,CCc1ccc(I)cc1,Cc1oncc1,CCc1ccc(Nc2ccc(C)cc2)cc1,19.42489921,a5,s9,P2Et,tBuXPhos
2783,CN1CCCN2CCCN=C12,CC(C1=C(C2=C(OC)C=CC(OC)=C2P(C34CC5CC(C4)CC(C5)C3)C67CC8CC(C7)CC(C8)C6)C(C(C)C)=CC(C(C)C)=C1)C,CCc1ccc(I)cc1,Cc1cc(on1)c2ccccc2,CCc1ccc(Nc2ccc(C)cc2)cc1,73.08177999,a14,s9,MTBD,AdBrettPhos
3503,CN1CCCN2CCCN=C12,CC(C1=C(C2=C(OC)C=CC(OC)=C2P(C34CC5CC(C4)CC(C5)C3)C67CC8CC(C7)CC(C8)C6)C(C(C)C)=CC(C(C)C)=C1)C,CCc1ccc(I)cc1,C(N(Cc1ccccc1)c2oncc2)c3ccccc3,CCc1ccc(Nc2ccc(C)cc2)cc1,72.29221067,a18,s9,MTBD,AdBrettPhos
1403,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,CC(C1=C(C2=C(OC)C=CC(OC)=C2P(C34CC5CC(C4)CC(C5)C3)C67CC8CC(C7)CC(C8)C6)C(C(C)C)=CC(C(C)C)=C1)C,CCc1ccc(I)cc1,COC(=O)c1oncc1,CCc1ccc(Nc2ccc(C)cc2)cc1,14.43785417,a8,s9,P2Et,AdBrettPhos
2063,CN1CCCN2CCCN=C12,CC(C1=C(C2=C(OC)C=CC(OC)=C2P(C34CC5CC(C4)CC(C5)C3)C67CC8CC(C7)CC(C8)C6)C(C(C)C)=CC(C(C)C)=C1)C,CCc1ccc(I)cc1,CCOC(=O)c1cnoc1C,CCc1ccc(Nc2ccc(C)cc2)cc1,51.5902696,a10,s9,MTBD,AdBrettPhos
1583,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,CCc1ccc(I)cc1,o1ncc2ccccc12,CCc1ccc(Nc2ccc(C)cc2)cc1,34.29689514,a12,s9,P2Et,XPhos
953,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C,CCc1ccc(I)cc1,o1cc2ccccc2n1,CCc1ccc(Nc2ccc(C)cc2)cc1,13.95628888,a6,s9,P2Et,tBuXPhos
1598,CN(C)/C(N(C)C)=N\C(C)(C)C,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,CCc1ccc(I)cc1,o1ncc2ccccc12,CCc1ccc(Nc2ccc(C)cc2)cc1,11.20904607,a12,s9,BTMG,XPhos
2018,CN1CCCN2CCCN=C12,CC(C1=C(C2=C(OC)C=CC(OC)=C2P(C34CC5CC(C4)CC(C5)C3)C67CC8CC(C7)CC(C8)C6)C(C(C)C)=CC(C(C)C)=C1)C,CCc1ccc(I)cc1,CCOC(=O)c1ccon1,CCc1ccc(Nc2ccc(C)cc2)cc1,79.19714754,a9,s9,MTBD,AdBrettPhos
2948,CN(C)/C(N(C)C)=N\C(C)(C)C,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,CCc1ccc(I)cc1,C(N(Cc1ccccc1)c2oncc2)c3ccccc3,CCc1ccc(Nc2ccc(C)cc2)cc1,15.88279637,a18,s9,BTMG,XPhos
1778,CN(C)/C(N(C)C)=N\C(C)(C)C,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C,CCc1ccc(I)cc1,o1ncc2ccccc12,CCc1ccc(Nc2ccc(C)cc2)cc1,32.03830806,a12,s9,BTMG,tBuXPhos
1853,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC,CCc1ccc(I)cc1,CCOC(=O)c1cnoc1C,CCc1ccc(Nc2ccc(C)cc2)cc1,30.46158728,a10,s9,P2Et,tBuBrettPhos
3383,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC,CCc1ccc(I)cc1,COC(=O)c1cc(on1)c2sccc2,CCc1ccc(Nc2ccc(C)cc2)cc1,66.89026205,a20,s9,P2Et,tBuBrettPhos
608,CN(C)/C(N(C)C)=N\C(C)(C)C,CC(C1=C(C2=C(OC)C=CC(OC)=C2P(C34CC5CC(C4)CC(C5)C3)C67CC8CC(C7)CC(C8)C6)C(C(C)C)=CC(C(C)C)=C1)C,CCc1ccc(I)cc1,o1nccc1c2ccccc2,CCc1ccc(Nc2ccc(C)cc2)cc1,73.73993868,a2,s9,BTMG,AdBrettPhos
443,CN1CCCN2CCCN=C12,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC,CCc1ccc(I)cc1,o1nccc1c2ccccc2,CCc1ccc(Nc2ccc(C)cc2)cc1,77.02732986,a2,s9,MTBD,tBuBrettPhos
1553,CN(C)/C(N(C)C)=N\C(C)(C)C,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,CCc1ccc(I)cc1,CCOC(=O)c1conc1,CCc1ccc(Nc2ccc(C)cc2)cc1,0.602410789,a11,s9,BTMG,XPhos
1688,CN(C)/C(N(C)C)=N\C(C)(C)C,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C,CCc1ccc(I)cc1,CCOC(=O)c1cnoc1C,CCc1ccc(Nc2ccc(C)cc2)cc1,41.96736477,a10,s9,BTMG,tBuXPhos
1373,CN(C)/C(N(C)C)=N\C(C)(C)C,CC(C1=C(C2=C(OC)C=CC(OC)=C2P(C34CC5CC(C4)CC(C5)C3)C67CC8CC(C7)CC(C8)C6)C(C(C)C)=CC(C(C)C)=C1)C,CCc1ccc(I)cc1,Cc1onc(C)c1,CCc1ccc(Nc2ccc(C)cc2)cc1,57.65452227,a7,s9,BTMG,AdBrettPhos
3188,CN1CCCN2CCCN=C12,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C,CCc1ccc(I)cc1,Cc1onc(c1)n2cccc2,CCc1ccc(Nc2ccc(C)cc2)cc1,72.58292155,a19,s9,MTBD,tBuXPhos
1343,CN1CCCN2CCCN=C12,CC(C1=C(C2=C(OC)C=CC(OC)=C2P(C34CC5CC(C4)CC(C5)C3)C67CC8CC(C7)CC(C8)C6)C(C(C)C)=CC(C(C)C)=C1)C,CCc1ccc(I)cc1,o1cc2ccccc2n1,CCc1ccc(Nc2ccc(C)cc2)cc1,70.2716235,a6,s9,MTBD,AdBrettPhos
3338,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC,CCc1ccc(I)cc1,Cc1onc(c1)n2cccc2,CCc1ccc(Nc2ccc(C)cc2)cc1,69.27632316,a19,s9,P2Et,tBuBrettPhos
3323,CN1CCCN2CCCN=C12,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC,CCc1ccc(I)cc1,C(N(Cc1ccccc1)c2oncc2)c3ccccc3,CCc1ccc(Nc2ccc(C)cc2)cc1,72.345187,a18,s9,MTBD,tBuBrettPhos
308,CN1CCCN2CCCN=C12,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C,CCc1ccc(I)cc1,CCOC(=O)c1onc(C)c1,CCc1ccc(Nc2ccc(C)cc2)cc1,84.89551287,a3,s9,MTBD,tBuXPhos
2888,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,CCc1ccc(I)cc1,Fc1cccc(F)c1c2oncc2,CCc1ccc(Nc2ccc(C)cc2)cc1,16.70711364,a17,s9,P2Et,XPhos
1433,CN1CCCN2CCCN=C12,CC(C1=C(C2=C(OC)C=CC(OC)=C2P(C34CC5CC(C4)CC(C5)C3)C67CC8CC(C7)CC(C8)C6)C(C(C)C)=CC(C(C)C)=C1)C,CCc1ccc(I)cc1,COC(=O)c1oncc1,CCc1ccc(Nc2ccc(C)cc2)cc1,68.1907703,a8,s9,MTBD,AdBrettPhos
2708,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,CC(C1=C(C2=C(OC)C=CC(OC)=C2P(C34CC5CC(C4)CC(C5)C3)C67CC8CC(C7)CC(C8)C6)C(C(C)C)=CC(C(C)C)=C1)C,CCc1ccc(I)cc1,CCOC(=O)c1onc(OC)c1,CCc1ccc(Nc2ccc(C)cc2)cc1,69.97034068,a13,s9,P2Et,AdBrettPhos
353,CN1CCCN2CCCN=C12,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C,CCc1ccc(I)cc1,CCOC(=O)c1cc(C)on1,CCc1ccc(Nc2ccc(C)cc2)cc1,79.44483195,a4,s9,MTBD,tBuXPhos
3578,CN(C)/C(N(C)C)=N\C(C)(C)C,CC(C1=C(C2=C(OC)C=CC(OC)=C2P(C34CC5CC(C4)CC(C5)C3)C67CC8CC(C7)CC(C8)C6)C(C(C)C)=CC(C(C)C)=C1)C,CCc1ccc(I)cc1,COC(=O)c1cc(on1)c2sccc2,CCc1ccc(Nc2ccc(C)cc2)cc1,57.87416713,a20,s9,BTMG,AdBrettPhos
2723,CN(C)/C(N(C)C)=N\C(C)(C)C,CC(C1=C(C2=C(OC)C=CC(OC)=C2P(C34CC5CC(C4)CC(C5)C3)C67CC8CC(C7)CC(C8)C6)C(C(C)C)=CC(C(C)C)=C1)C,CCc1ccc(I)cc1,CCOC(=O)c1onc(OC)c1,CCc1ccc(Nc2ccc(C)cc2)cc1,61.69857953,a13,s9,BTMG,AdBrettPhos
578,CN1CCCN2CCCN=C12,CC(C1=C(C2=C(OC)C=CC(OC)=C2P(C34CC5CC(C4)CC(C5)C3)C67CC8CC(C7)CC(C8)C6)C(C(C)C)=CC(C(C)C)=C1)C,CCc1ccc(I)cc1,none,CCc1ccc(Nc2ccc(C)cc2)cc1,81.4856934,a1,s9,MTBD,AdBrettPhos
1928,CN1CCCN2CCCN=C12,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC,CCc1ccc(I)cc1,CCOC(=O)c1conc1,CCc1ccc(Nc2ccc(C)cc2)cc1,33.69627508,a11,s9,MTBD,tBuBrettPhos
1088,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC,CCc1ccc(I)cc1,Cc1oncc1,CCc1ccc(Nc2ccc(C)cc2)cc1,17.15607423,a5,s9,P2Et,tBuBrettPhos
1193,CN(C)/C(N(C)C)=N\C(C)(C)C,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC,CCc1ccc(I)cc1,Cc1onc(C)c1,CCc1ccc(Nc2ccc(C)cc2)cc1,65.19833527,a7,s9,BTMG,tBuBrettPhos
2813,CN(C)/C(N(C)C)=N\C(C)(C)C,CC(C1=C(C2=C(OC)C=CC(OC)=C2P(C34CC5CC(C4)CC(C5)C3)C67CC8CC(C7)CC(C8)C6)C(C(C)C)=CC(C(C)C)=C1)C,CCc1ccc(I)cc1,C(N(Cc1ccccc1)c2ccon2)c3ccccc3,CCc1ccc(Nc2ccc(C)cc2)cc1,63.99950596,a15,s9,BTMG,AdBrettPhos
2663,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC,CCc1ccc(I)cc1,COC(=O)c1cc(on1)c2occc2,CCc1ccc(Nc2ccc(C)cc2)cc1,64.23525691,a16,s9,P2Et,tBuBrettPhos
383,CN(C)/C(N(C)C)=N\C(C)(C)C,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC,CCc1ccc(I)cc1,none,CCc1ccc(Nc2ccc(C)cc2)cc1,78.088776,a1,s9,BTMG,tBuBrettPhos
3308,CN(C)/C(N(C)C)=N\C(C)(C)C,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC,CCc1ccc(I)cc1,C(N(Cc1ccccc1)c2oncc2)c3ccccc3,CCc1ccc(Nc2ccc(C)cc2)cc1,62.9440737,a18,s9,BTMG,tBuBrettPhos
1523,CN1CCCN2CCCN=C12,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,CCc1ccc(I)cc1,CCOC(=O)c1cnoc1C,CCc1ccc(Nc2ccc(C)cc2)cc1,30.9794262,a10,s9,MTBD,XPhos
3353,CN(C)/C(N(C)C)=N\C(C)(C)C,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC,CCc1ccc(I)cc1,Cc1onc(c1)n2cccc2,CCc1ccc(Nc2ccc(C)cc2)cc1,65.48133698,a19,s9,BTMG,tBuBrettPhos
2318,CN(C)/C(N(C)C)=N\C(C)(C)C,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,CCc1ccc(I)cc1,COC(=O)c1cc(on1)c2occc2,CCc1ccc(Nc2ccc(C)cc2)cc1,20.51920273,a16,s9,BTMG,XPhos
2993,CN(C)/C(N(C)C)=N\C(C)(C)C,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,CCc1ccc(I)cc1,Cc1onc(c1)n2cccc2,CCc1ccc(Nc2ccc(C)cc2)cc1,37.39742705,a19,s9,BTMG,XPhos
3233,CN1CCCN2CCCN=C12,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C,CCc1ccc(I)cc1,COC(=O)c1cc(on1)c2sccc2,CCc1ccc(Nc2ccc(C)cc2)cc1,71.48272249,a20,s9,MTBD,tBuXPhos
128,CN1CCCN2CCCN=C12,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,CCc1ccc(I)cc1,CCOC(=O)c1onc(C)c1,CCc1ccc(Nc2ccc(C)cc2)cc1,68.84449525,a3,s9,MTBD,XPhos
3428,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,CC(C1=C(C2=C(OC)C=CC(OC)=C2P(C34CC5CC(C4)CC(C5)C3)C67CC8CC(C7)CC(C8)C6)C(C(C)C)=CC(C(C)C)=C1)C,CCc1ccc(I)cc1,Fc1cccc(F)c1c2oncc2,CCc1ccc(Nc2ccc(C)cc2)cc1,27.6859428,a17,s9,P2Et,AdBrettPhos
1493,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,CCc1ccc(I)cc1,CCOC(=O)c1cnoc1C,CCc1ccc(Nc2ccc(C)cc2)cc1,12.44362591,a10,s9,P2Et,XPhos
1898,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC,CCc1ccc(I)cc1,CCOC(=O)c1conc1,CCc1ccc(Nc2ccc(C)cc2)cc1,10.04227922,a11,s9,P2Et,tBuBrettPhos
2573,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC,CCc1ccc(I)cc1,Cc1cc(on1)c2ccccc2,CCc1ccc(Nc2ccc(C)cc2)cc1,69.13688603,a14,s9,P2Et,tBuBrettPhos
788,CN(C)/C(N(C)C)=N\C(C)(C)C,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,CCc1ccc(I)cc1,o1cc2ccccc2n1,CCc1ccc(Nc2ccc(C)cc2)cc1,4.889819476,a6,s9,BTMG,XPhos
2078,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,CC(C1=C(C2=C(OC)C=CC(OC)=C2P(C34CC5CC(C4)CC(C5)C3)C67CC8CC(C7)CC(C8)C6)C(C(C)C)=CC(C(C)C)=C1)C,CCc1ccc(I)cc1,CCOC(=O)c1conc1,CCc1ccc(Nc2ccc(C)cc2)cc1,6.931862367,a11,s9,P2Et,AdBrettPhos
3068,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C,CCc1ccc(I)cc1,Fc1cccc(F)c1c2oncc2,CCc1ccc(Nc2ccc(C)cc2)cc1,28.11243479,a17,s9,P2Et,tBuXPhos
2978,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,CCc1ccc(I)cc1,Cc1onc(c1)n2cccc2,CCc1ccc(Nc2ccc(C)cc2)cc1,67.69619533,a19,s9,P2Et,XPhos
3083,CN(C)/C(N(C)C)=N\C(C)(C)C,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C,CCc1ccc(I)cc1,Fc1cccc(F)c1c2oncc2,CCc1ccc(Nc2ccc(C)cc2)cc1,59.93053961,a17,s9,BTMG,tBuXPhos
